vehiculo,year,partida,coste_partida_eur,coste_total_eur,pct_partida
vehículo frigorífico articulado en transporte internacional,2022,consumo de disolución de urea,2286.08,233804.11,0.009777757970122938
vehículo frigorífico articulado en transporte internacional,2022,costes fiscales,924.33,233804.11,0.003953437773185425
vehículo frigorífico articulado en transporte internacional,2022,dietas,28452.19,233804.11,0.12169242876012744
vehículo frigorífico articulado en transporte internacional,2022,financiación del vehículo,3917.46,233804.11,0.016755308535850805
vehículo frigorífico articulado en transporte internacional,2022,mantenimiento,2945.55,233804.11,0.012598367068910809
vehículo frigorífico articulado en transporte internacional,2022,nan,14269.73,233804.11,0.061032844974367645
vehículo frigorífico articulado en transporte internacional,2022,neumáticos,7586.88,233804.11,0.03244972896327614
vehículo frigorífico articulado en transporte internacional,2022,peajes,16742.32,233804.11,0.0716083220265033
vehículo frigorífico articulado en transporte internacional,2022,personal de conducción - salarios,34943.94,233804.11,0.14945819387007356
vehículo frigorífico articulado en transporte internacional,2022,reparaciones,6185.36,233804.11,0.02645530910470308
vehículo frigorífico articulado en transporte internacional,2022,seguros,7759.83,233804.11,0.03318945077569423
vehículo frigorífico articulado en transporte internacional,2023,amortización del vehículo,23878.12,235041.9,0.10159090783387983
vehículo frigorífico articulado en transporte internacional,2023,combustible,77317.3,235041.9,0.32895113594639935
vehículo frigorífico articulado en transporte internacional,2023,consumo de disolución de urea,2430.59,235041.9,0.01034109237544455
vehículo frigorífico articulado en transporte internacional,2023,costes fiscales,982.56,235041.9,0.004180361033500835
vehículo frigorífico articulado en transporte internacional,2023,dietas,29477.71,235041.9,0.12541470265514362
vehículo frigorífico articulado en transporte internacional,2023,financiación del vehículo,6543.23,235041.9,0.02783856835738649
vehículo frigorífico articulado en transporte internacional,2023,mantenimiento,3131.7,235041.9,0.013324007336564246
vehículo frigorífico articulado en transporte internacional,2023,nan,14345.28,235041.9,0.061032862651297495
vehículo frigorífico articulado en transporte internacional,2023,neumáticos,8347.14,235041.9,0.03551341271492445
vehículo frigorífico articulado en transporte internacional,2023,peajes,17796.9,235041.9,0.07571798900536458
vehículo frigorífico articulado en transporte internacional,2023,personal de conducción - salarios,36203.01,235041.9,0.15402789885548068
vehículo frigorífico articulado en transporte internacional,2023,reparaciones,6576.34,235041.9,0.027979436857853857
vehículo frigorífico articulado en transporte internacional,2023,seguros,8012.02,235041.9,0.034087624376760065
vehículo frigorífico articulado en transporte internacional,2024,amortización del vehículo,24430.82,237254.19,0.10297318669061228
vehículo frigorífico articulado en transporte internacional,2024,combustible,73175.29,237254.19,0.3084257015650598
vehículo frigorífico articulado en transporte internacional,2024,consumo de disolución de urea,2534.99,237254.19,0.010684700657973627
vehículo frigorífico articulado en transporte internacional,2024,costes fiscales,1012.65,237254.19,0.004268207023024546
vehículo frigorífico articulado en transporte internacional,2024,dietas,31046.14,237254.19,0.1308560240811764
vehículo frigorífico articulado en transporte internacional,2024,financiación del vehículo,6722.48,237254.19,0.02833450486164227
vehículo frigorífico articulado en transporte internacional,2024,mantenimiento,3266.25,237254.19,0.013766880154993258
vehículo frigorífico articulado en transporte internacional,2024,nan,14480.3,237254.19,0.061032852570485685
vehículo frigorífico articulado en transporte internacional,2024,neumáticos,8577.12,237254.19,0.03615160600535654
vehículo frigorífico articulado en transporte internacional,2024,peajes,18342.19,237254.19,0.07731028901955324
vehículo frigorífico articulado en transporte internacional,2024,personal de conducción - salarios,38129.74,237254.19,0.16071260954337624
vehículo frigorífico articulado en transporte internacional,2024,reparaciones,6858.79,237254.19,0.028909036337777638
vehículo frigorífico articulado en transporte internacional,2024,seguros,8677.43,237254.19,0.036574401488968435
vehículo frigorífico de 2 ejes,2017,amortización del vehículo,8475.92,80395.48,0.10542781758377462
vehículo frigorífico de 2 ejes,2017,combustible,17990.25,80395.48,0.2237719085699843
vehículo frigorífico de 2 ejes,2017,consumo de disolución de urea,682.8,80395.48,0.008493014781428011
vehículo frigorífico de 2 ejes,2017,costes fiscales,699.91,80395.48,0.0087058376913727
vehículo frigorífico de 2 ejes,2017,dietas,6027.2,80395.48,0.07496938882633701
vehículo frigorífico de 2 ejes,2017,financiación del vehículo,1279.43,80395.48,0.015914203136793263
vehículo frigorífico de 2 ejes,2017,mantenimiento,1642.15,80395.48,0.020425899565497962
vehículo frigorífico de 2 ejes,2017,nan,4906.77,80395.48,0.061032908815271715
vehículo frigorífico de 2 ejes,2017,neumáticos,2002.54,80395.48,0.0249086142653791
vehículo frigorífico de 2 ejes,2017,peajes,944.25,80395.48,0.011745063279676917
vehículo frigorífico de 2 ejes,2017,personal de conducción - salarios,29034.38,80395.48,0.3611444324979464
vehículo frigorífico de 2 ejes,2017,reparaciones,2052.68,80395.48,0.025532281168045765
vehículo frigorífico de 2 ejes,2017,seguros,4657.2,80395.48,0.05792862981849228
vehículo frigorífico de 2 ejes,2018,amortización del vehículo,8569.75,83498.54000000001,0.10263353107730984
vehículo frigorífico de 2 ejes,2018,combustible,20058.15,83498.54000000001,0.240221565550727
vehículo frigorífico de 2 ejes,2018,consumo de disolución de urea,695.41,83498.54000000001,0.00832840909553628
vehículo frigorífico de 2 ejes,2018,costes fiscales,712.34,83498.54000000001,0.008531167131784579
vehículo frigorífico de 2 ejes,2018,dietas,6143.03,83498.54000000001,0.07357050793942024
vehículo frigorífico de 2 ejes,2018,financiación del vehículo,1163.58,83498.54000000001,0.013935333480082404
vehículo frigorífico de 2 ejes,2018,mantenimiento,1672.49,83498.54000000001,0.02003017058741386
vehículo frigorífico de 2 ejes,2018,nan,5096.16,83498.54000000001,0.061032923449918994
vehículo frigorífico de 2 ejes,2018,neumáticos,2010.05,83498.54000000001,0.024072876004778046
vehículo frigorífico de 2 ejes,2018,peajes,961.03,83498.54000000001,0.011509542562061563
vehículo frigorífico de 2 ejes,2018,personal de conducción - salarios,29592.97,83498.54000000001,0.3544130232696284
vehículo frigorífico de 2 ejes,2018,reparaciones,2090.64,83498.54000000001,0.025038042581343335
vehículo frigorífico de 2 ejes,2018,seguros,4732.94,83498.54000000001,0.05668290726999537
vehículo frigorífico de 2 ejes,2019,amortización del vehículo,8645.29,84158.55,0.10272622330113816
vehículo frigorífico de 2 ejes,2019,combustible,19794.64,84158.55,0.23520652387665897
vehículo frigorífico de 2 ejes,2019,consumo de disolución de urea,706.71,84158.55,0.008397364260672268
vehículo frigorífico de 2 ejes,2019,costes fiscales,724.74,84158.55,0.008611602742680333
vehículo frigorífico de 2 ejes,2019,dietas,6237.89,84158.55,0.07412069243113148
vehículo frigorífico de 2 ejes,2019,financiación del vehículo,1221.81,84158.55,0.01451795450373135
vehículo frigorífico de 2 ejes,2019,mantenimiento,1699.65,84158.55,0.020195808981975094
vehículo frigorífico de 2 ejes,2019,nan,5136.44,84158.55,0.06103289564756046
vehículo frigorífico de 2 ejes,2019,neumáticos,1999.53,84158.55,0.02375908330169662
vehículo frigorífico de 2 ejes,2019,peajes,977.76,84158.55,0.011618070891192872
vehículo frigorífico de 2 ejes,2019,personal de conducción - salarios,30051.09,84158.55,0.3570770884241708
vehículo frigorífico de 2 ejes,2019,reparaciones,2124.61,84158.55,0.025245325638333836
vehículo frigorífico de 2 ejes,2019,seguros,4838.39,84158.55,0.057491365999057735
vehículo frigorífico de 2 ejes,2020,amortización del vehículo,8721.26,82169.55,0.10613737083871093
vehículo frigorífico de 2 ejes,2020,combustible,17316.04,82169.55,0.2107354853470659
vehículo frigorífico de 2 ejes,2020,consumo de disolución de urea,718.03,82169.55,0.008738395184104087
vehículo frigorífico de 2 ejes,2020,costes fiscales,723.84,82169.55,0.008809102642037105
vehículo frigorífico de 2 ejes,2020,dietas,6323.71,82169.55,0.07695928722988017
vehículo frigorífico de 2 ejes,2020,financiación del vehículo,1150.02,82169.55,0.013995695485736504
vehículo frigorífico de 2 ejes,2020,mantenimiento,1726.88,82169.55,0.02101605765152663
vehículo frigorífico de 2 ejes,2020,nan,5015.04,82169.55,0.06103282785411384
vehículo frigorífico de 2 ejes,2020,neumáticos,2027.16,82169.55,0.02467045274070504
vehículo frigorífico de 2 ejes,2020,peajes,976.53,82169.55,0.01188432941399825
vehículo frigorífico de 2 ejes,2020,personal de conducción - salarios,30464.97,82169.55,0.37075741561198766
vehículo frigorífico de 2 ejes,2020,reparaciones,2158.61,82169.55,0.02627019376399165
vehículo frigorífico de 2 ejes,2020,seguros,4847.46,82169.55,0.05899338623614222
vehículo frigorífico de 2 ejes,2021,amortización del vehículo,8809.72,86060.9,0.10236611515798696
vehículo frigorífico de 2 ejes,2021,combustible,19958.53,86060.9,0.23191170438608008
vehículo frigorífico de 2 ejes,2021,consumo de disolución de urea,733.83,86060.9,0.008526868763863731
vehículo frigorífico de 2 ejes,2021,costes fiscales,729.2,86060.9,0.00847306965183957
vehículo frigorífico de 2 ejes,2021,dietas,6441.95,86060.9,0.0748533887049752
vehículo frigorífico de 2 ejes,2021,financiación del vehículo,1190.36,86060.9,0.013831600645589344
vehículo frigorífico de 2 ejes,2021,mantenimiento,1764.88,86060.9,0.020507338408034315
vehículo frigorífico de 2 ejes,2021,nan,5252.54,86060.9,0.06103282675407764
vehículo frigorífico de 2 ejes,2021,neumáticos,2066.26,86060.9,0.02400927715141255
vehículo frigorífico de 2 ejes,2021,peajes,983.77,86060.9,0.011431091238878515
vehículo frigorífico de 2 ejes,2021,personal de conducción - salarios,31034.57,86060.9,0.36061172960078275
vehículo frigorífico de 2 ejes,2021,reparaciones,2206.1,86060.9,0.02563417301004289
vehículo frigorífico de 2 ejes,2021,seguros,4889.19,86060.9,0.05681081652643651
vehículo frigorífico de 2 ejes,2022,amortización del vehículo,9098.75,99230.17,0.09169338317167047
vehículo frigorífico de 2 ejes,2022,combustible,30710.08,99230.17,0.30948329525183726
vehículo frigorífico de 2 ejes,2022,consumo de disolución de urea,762.02,99230.17,0.007679317691383578
vehículo frigorífico de 2 ejes,2022,costes fiscales,772.17,99230.17,0.00778160513077827
vehículo frigorífico de 2 ejes,2022,dietas,6534.69,99230.17,0.06585386279193112
vehículo frigorífico de 2 ejes,2022,financiación del vehículo,1461.27,99230.17,0.014726065671357813
vehículo frigorífico de 2 ejes,2022,mantenimiento,1832.71,99230.17,0.01846928207419175
vehículo frigorífico de 2 ejes,2022,nan,6056.3,99230.17,0.061032849182864446
vehículo frigorífico de 2 ejes,2022,neumáticos,2252.39,99230.17,0.02269864094760696
vehículo frigorífico de 2 ejes,2022,peajes,1041.75,99230.17,0.01049831921078035
vehículo frigorífico de 2 ejes,2022,personal de conducción - salarios,31481.03,99230.17,0.31725260573472763
vehículo frigorífico de 2 ejes,2022,reparaciones,2290.87,99230.17,0.02308642623508556
vehículo frigorífico de 2 ejes,2022,seguros,4936.14,99230.17,0.04974434690578481
vehículo frigorífico de 2 ejes,2023,amortización del vehículo,9425.28,98685.45,0.09550830441569655
